,dateRep,day,month,year,cases,deaths,country,continent
13304,2020-02-04,2,4,2020,85.0,0.0,Iceland,Europe
12504,2020-02-04,2,4,2020,60.0,1.0,Hungary,Europe
23936,2020-02-04,2,4,2020,735.0,37.0,Portugal,Europe
27654,2020-02-04,2,4,2020,4423.0,858.0,Spain,Europe
19123,2020-02-04,2,4,2020,109.0,1.0,Luxembourg,Europe
14267,2020-02-04,2,4,2020,402.0,14.0,Ireland,Europe
23009,2020-02-04,2,4,2020,392.0,14.0,Poland,Europe
25823,2020-02-04,2,4,2020,24.0,0.0,Slovakia,Europe
3836,2020-02-04,2,4,2020,48.0,1.0,Croatia,Europe
18127,2020-02-04,2,4,2020,58.0,0.0,Lithuania,Europe
26756,2020-02-05,2,5,2020,0.0,1.0,Slovenia,Europe
25793,2020-02-05,2,5,2020,1.0,0.0,Slovakia,Europe
8475,2020-02-05,2,5,2020,58.0,3.0,Finland,Europe
27624,2020-02-05,2,5,2020,659.0,202.0,Spain,Europe
19093,2020-02-05,2,5,2020,4.0,3.0,Luxembourg,Europe
16180,2020-02-05,2,5,2020,1.0,1.0,Latvia,Europe
24847,2020-02-05,2,5,2020,165.0,27.0,Romania,Europe
12474,2020-02-05,2,5,2020,79.0,12.0,Hungary,Europe
20068,2020-02-05,2,5,2020,1.0,0.0,Malta,Europe
13274,2020-02-05,2,5,2020,1.0,0.0,Iceland,Europe
10509,2020-02-05,2,5,2020,620.0,36.0,Germany,Europe
3806,2020-02-05,2,5,2020,3.0,2.0,Croatia,Europe
22979,2020-02-05,2,5,2020,270.0,13.0,Poland,Europe
15205,2020-02-05,2,5,2020,1900.0,474.0,Italy,Europe
14237,2020-02-05,2,5,2020,343.0,21.0,Ireland,Europe
28640,2020-02-05,2,5,2020,299.0,72.0,Sweden,Europe
2844,2020-02-05,2,5,2020,23.0,3.0,Bulgaria,Europe
1876,2020-02-05,2,5,2020,286.0,79.0,Belgium,Europe
6535,2020-02-05,2,5,2020,0.0,8.0,Denmark,Europe
18097,2020-02-05,2,5,2020,7.0,0.0,Lithuania,Europe
21028,2020-02-05,2,5,2020,437.0,93.0,Netherlands,Europe
5573,2020-02-05,2,5,2020,18.0,1.0,Czechia,Europe
23906,2020-02-05,2,5,2020,204.0,20.0,Portugal,Europe
21998,2020-02-05,2,5,2020,23.0,0.0,Norway,Europe
7507,2020-02-05,2,5,2020,1.0,2.0,Estonia,Europe
4612,2020-02-05,2,5,2020,7.0,0.0,Cyprus,Europe
17129,2020-02-05,2,5,2020,0.0,0.0,Liechtenstein,Europe
11500,2020-02-05,2,5,2020,8.0,0.0,Greece,Europe
904,2020-02-05,2,5,2020,28.0,3.0,Austria,Europe
9503,2020-02-05,2,5,2020,794.0,166.0,France,Europe
27593,2020-02-06,2,6,2020,440.0,47.0,Spain,Europe
26725,2020-02-06,2,6,2020,2.0,0.0,Slovenia,Europe
12443,2020-02-06,2,6,2020,29.0,5.0,Hungary,Europe
9472,2020-02-06,2,6,2020,20.0,107.0,France,Europe
20037,2020-02-06,2,6,2020,1.0,0.0,Malta,Europe
16149,2020-02-06,2,6,2020,5.0,0.0,Latvia,Europe
13243,2020-02-06,2,6,2020,0.0,0.0,Iceland,Europe
28609,2020-02-06,2,6,2020,900.0,36.0,Sweden,Europe
21967,2020-02-06,2,6,2020,31.0,1.0,Norway,Europe
2813,2020-02-06,2,6,2020,22.0,0.0,Bulgaria,Europe
19062,2020-02-06,2,6,2020,2.0,0.0,Luxembourg,Europe
11469,2020-02-06,2,6,2020,18.0,0.0,Greece,Europe
6504,2020-02-06,2,6,2020,35.0,1.0,Denmark,Europe
17098,2020-02-06,2,6,2020,0.0,0.0,Liechtenstein,Europe
18066,2020-02-06,2,6,2020,3.0,0.0,Lithuania,Europe
3775,2020-02-06,2,6,2020,0.0,0.0,Croatia,Europe
24816,2020-02-06,2,6,2020,119.0,12.0,Romania,Europe
10478,2020-02-06,2,6,2020,307.0,8.0,Germany,Europe
15174,2020-02-06,2,6,2020,318.0,55.0,Italy,Europe
8444,2020-02-06,2,6,2020,15.0,0.0,Finland,Europe
22948,2020-02-06,2,6,2020,230.0,18.0,Poland,Europe
25762,2020-02-06,2,6,2020,3.0,0.0,Slovakia,Europe
23875,2020-02-06,2,6,2020,309.0,6.0,Portugal,Europe
1845,2020-02-06,2,6,2020,181.0,24.0,Belgium,Europe
20997,2020-02-06,2,6,2020,95.0,4.0,Netherlands,Europe
14206,2020-02-06,2,6,2020,4.0,8.0,Ireland,Europe
873,2020-02-06,2,6,2020,16.0,3.0,Austria,Europe
7476,2020-02-06,2,6,2020,10.0,1.0,Estonia,Europe
5542,2020-02-06,2,6,2020,65.0,1.0,Czechia,Europe
4581,2020-02-06,2,6,2020,3.0,0.0,Cyprus,Europe
3745,2020-02-07,2,7,2020,81.0,2.0,Croatia,Europe
23845,2020-02-07,2,7,2020,432.0,12.0,Portugal,Europe
7446,2020-02-07,2,7,2020,1.0,0.0,Estonia,Europe
20007,2020-02-07,2,7,2020,0.0,0.0,Malta,Europe
13213,2020-02-07,2,7,2020,1.0,0.0,Iceland,Europe
21937,2020-02-07,2,7,2020,9.0,0.0,Norway,Europe
17068,2020-02-07,2,7,2020,1.0,0.0,Liechtenstein,Europe
14176,2020-02-07,2,7,2020,12.0,0.0,Ireland,Europe
19032,2020-02-07,2,7,2020,43.0,0.0,Luxembourg,Europe
20967,2020-02-07,2,7,2020,75.0,3.0,Netherlands,Europe
4551,2020-02-07,2,7,2020,0.0,0.0,Cyprus,Europe
18036,2020-02-07,2,7,2020,4.0,0.0,Lithuania,Europe
22918,2020-02-07,2,7,2020,371.0,15.0,Poland,Europe
24786,2020-02-07,2,7,2020,450.0,20.0,Romania,Europe
5512,2020-02-07,2,7,2020,133.0,1.0,Czechia,Europe
2783,2020-02-07,2,7,2020,161.0,2.0,Bulgaria,Europe
15144,2020-02-07,2,7,2020,201.0,30.0,Italy,Europe
10448,2020-02-07,2,7,2020,471.0,4.0,Germany,Europe
8414,2020-02-07,2,7,2020,7.0,0.0,Finland,Europe
26695,2020-02-07,2,7,2020,16.0,0.0,Slovenia,Europe
16119,2020-02-07,2,7,2020,1.0,0.0,Latvia,Europe
25732,2020-02-07,2,7,2020,20.0,0.0,Slovakia,Europe
11439,2020-02-07,2,7,2020,26.0,0.0,Greece,Europe
843,2020-02-07,2,7,2020,79.0,3.0,Austria,Europe
12413,2020-02-07,2,7,2020,9.0,1.0,Hungary,Europe
6474,2020-02-07,2,7,2020,21.0,0.0,Denmark,Europe
1815,2020-02-07,2,7,2020,93.0,4.0,Belgium,Europe
28579,2020-02-07,2,7,2020,687.0,15.0,Sweden,Europe
27563,2020-02-07,2,7,2020,438.0,1.0,Spain,Europe
9442,2020-02-07,2,7,2020,659.0,14.0,France,Europe
7415,2020-02-08,2,8,2020,1.0,0.0,Estonia,Europe
2752,2020-02-08,2,8,2020,119.0,2.0,Bulgaria,Europe
1784,2020-02-08,2,8,2020,148.0,5.0,Belgium,Europe
19001,2020-02-08,2,8,2020,7.0,1.0,Luxembourg,Europe
20936,2020-02-08,2,8,2020,359.0,1.0,Netherlands,Europe
11408,2020-02-08,2,8,2020,75.0,0.0,Greece,Europe
25701,2020-02-08,2,8,2020,10.0,0.0,Slovakia,Europe
6443,2020-02-08,2,8,2020,0.0,0.0,Denmark,Europe
5481,2020-02-08,2,8,2020,101.0,2.0,Czechia,Europe
18005,2020-02-08,2,8,2020,7.0,0.0,Lithuania,Europe
21906,2020-02-08,2,8,2020,13.0,0.0,Norway,Europe
19976,2020-02-08,2,8,2020,15.0,0.0,Malta,Europe
812,2020-02-08,2,8,2020,70.0,2.0,Austria,Europe
10417,2020-02-08,2,8,2020,305.0,1.0,Germany,Europe
17037,2020-02-08,2,8,2020,0.0,0.0,Liechtenstein,Europe
8383,2020-02-08,2,8,2020,10.0,0.0,Finland,Europe
28548,2020-02-08,2,8,2020,38.0,3.0,Sweden,Europe
14145,2020-02-08,2,8,2020,53.0,0.0,Ireland,Europe
12382,2020-02-08,2,8,2020,9.0,0.0,Hungary,Europe
26664,2020-02-08,2,8,2020,1.0,1.0,Slovenia,Europe
3714,2020-02-08,2,8,2020,36.0,4.0,Croatia,Europe
13182,2020-02-08,2,8,2020,8.0,0.0,Iceland,Europe
22887,2020-02-08,2,8,2020,548.0,10.0,Poland,Europe
9411,2020-02-08,2,8,2020,1192.0,1.0,France,Europe
27532,2020-02-08,2,8,2020,2816.0,14.0,Spain,Europe
23814,2020-02-08,2,8,2020,100.0,0.0,Portugal,Europe
24755,2020-02-08,2,8,2020,1075.0,34.0,Romania,Europe
4520,2020-02-08,2,8,2020,26.0,0.0,Cyprus,Europe
16088,2020-02-08,2,8,2020,5.0,0.0,Latvia,Europe
15113,2020-02-08,2,8,2020,238.0,8.0,Italy,Europe
2721,2020-02-09,2,9,2020,163.0,13.0,Bulgaria,Europe
26633,2020-02-09,2,9,2020,53.0,1.0,Slovenia,Europe
24724,2020-02-09,2,9,2020,1298.0,40.0,Romania,Europe
12351,2020-02-09,2,9,2020,365.0,3.0,Hungary,Europe
20905,2020-02-09,2,9,2020,720.0,5.0,Netherlands,Europe
8352,2020-02-09,2,9,2020,26.0,0.0,Finland,Europe
17974,2020-02-09,2,9,2020,26.0,0.0,Lithuania,Europe
1753,2020-02-09,2,9,2020,574.0,3.0,Belgium,Europe
5450,2020-02-09,2,9,2020,645.0,0.0,Czechia,Europe
22856,2020-02-09,2,9,2020,595.0,20.0,Poland,Europe
27501,2020-02-09,2,9,2020,10460.0,76.0,Spain,Europe
4489,2020-02-09,2,9,2020,5.0,0.0,Cyprus,Europe
10386,2020-02-09,2,9,2020,1411.0,3.0,Germany,Europe
14114,2020-02-09,2,9,2020,89.0,0.0,Ireland,Europe
28517,2020-02-09,2,9,2020,213.0,2.0,Sweden,Europe
17006,2020-02-09,2,9,2020,0.0,0.0,Liechtenstein,Europe
23783,2020-02-09,2,9,2020,380.0,2.0,Portugal,Europe
11377,2020-02-09,2,9,2020,233.0,0.0,Greece,Europe
19945,2020-02-09,2,9,2020,22.0,1.0,Malta,Europe
21875,2020-02-09,2,9,2020,101.0,0.0,Norway,Europe
16057,2020-02-09,2,9,2020,2.0,0.0,Latvia,Europe
13151,2020-02-09,2,9,2020,7.0,0.0,Iceland,Europe
9380,2020-02-09,2,9,2020,7017.0,25.0,France,Europe
781,2020-02-09,2,9,2020,429.0,2.0,Austria,Europe
18970,2020-02-09,2,9,2020,60.0,0.0,Luxembourg,Europe
7384,2020-02-09,2,9,2020,26.0,0.0,Estonia,Europe
15082,2020-02-09,2,9,2020,1326.0,6.0,Italy,Europe
3683,2020-02-09,2,9,2020,311.0,4.0,Croatia,Europe
25670,2020-02-09,2,9,2020,121.0,4.0,Slovakia,Europe
6412,2020-02-09,2,9,2020,111.0,0.0,Denmark,Europe
12321,2020-02-10,2,10,2020,1322.0,17.0,Hungary,Europe
751,2020-02-10,2,10,2020,1014.0,6.0,Austria,Europe
1723,2020-02-10,2,10,2020,3752.0,12.0,Belgium,Europe
13121,2020-02-10,2,10,2020,,0.0,Iceland,Europe
9350,2020-02-10,2,10,2020,12148.0,136.0,France,Europe
24694,2020-02-10,2,10,2020,2343.0,53.0,Romania,Europe
19915,2020-02-10,2,10,2020,44.0,2.0,Malta,Europe
15052,2020-02-10,2,10,2020,2499.0,23.0,Italy,Europe
4459,2020-02-10,2,10,2020,17.0,0.0,Cyprus,Europe
6382,2020-02-10,2,10,2020,536.0,2.0,Denmark,Europe
27471,2020-02-10,2,10,2020,11050.0,133.0,Spain,Europe
10356,2020-02-10,2,10,2020,2927.0,25.0,Germany,Europe
22826,2020-02-10,2,10,2020,2292.0,27.0,Poland,Europe
23753,2020-02-10,2,10,2020,992.0,12.0,Portugal,Europe
20875,2020-02-10,2,10,2020,3804.0,10.0,Netherlands,Europe
18940,2020-02-10,2,10,2020,88.0,1.0,Luxembourg,Europe
2691,2020-02-10,2,10,2020,240.0,7.0,Bulgaria,Europe
3653,2020-02-10,2,10,2020,333.0,7.0,Croatia,Europe
14084,2020-02-10,2,10,2020,466.0,20.0,Ireland,Europe
26603,2020-02-10,2,10,2020,228.0,2.0,Slovenia,Europe
16027,2020-02-10,2,10,2020,77.0,1.0,Latvia,Europe
7354,2020-02-10,2,10,2020,69.0,1.0,Estonia,Europe
8322,2020-02-10,2,10,2020,187.0,0.0,Finland,Europe
5420,2020-02-10,2,10,2020,3795.0,21.0,Czechia,Europe
16976,2020-02-10,2,10,2020,1.0,0.0,Liechtenstein,Europe
21845,2020-02-10,2,10,2020,134.0,1.0,Norway,Europe
11347,2020-02-10,2,10,2020,460.0,0.0,Greece,Europe
17944,2020-02-10,2,10,2020,121.0,2.0,Lithuania,Europe
25640,2020-02-10,2,10,2020,704.0,0.0,Slovakia,Europe
28487,2020-02-10,2,10,2020,712.0,3.0,Sweden,Europe
21814,2020-02-11,2,11,2020,647.0,0.0,Norway,Europe
7323,2020-02-11,2,11,2020,80.0,0.0,Estonia,Europe
3622,2020-02-11,2,11,2020,1165.0,32.0,Croatia,Europe
10325,2020-02-11,2,11,2020,15252.0,278.0,Germany,Europe
4428,2020-02-11,2,11,2020,197.0,0.0,Cyprus,Europe
8291,2020-02-11,2,11,2020,287.0,0.0,Finland,Europe
25609,2020-02-11,2,11,2020,1727.0,16.0,Slovakia,Europe
27440,2020-02-11,2,11,2020,19361.0,307.0,Spain,Europe
1692,2020-02-11,2,11,2020,13843.0,214.0,Belgium,Europe
14053,2020-02-11,2,11,2020,748.0,2.0,Ireland,Europe
17913,2020-02-11,2,11,2020,748.0,11.0,Lithuania,Europe
15996,2020-02-11,2,11,2020,132.0,3.0,Latvia,Europe
20844,2020-02-11,2,11,2020,8264.0,36.0,Netherlands,Europe
6351,2020-02-11,2,11,2020,942.0,4.0,Denmark,Europe
18909,2020-02-11,2,11,2020,533.0,7.0,Luxembourg,Europe
9319,2020-02-11,2,11,2020,52518.0,416.0,France,Europe
12290,2020-02-11,2,11,2020,3581.0,70.0,Hungary,Europe
5389,2020-02-11,2,11,2020,9241.0,223.0,Czechia,Europe
24663,2020-02-11,2,11,2020,4041.0,86.0,Romania,Europe
22795,2020-02-11,2,11,2020,15578.0,92.0,Poland,Europe
16945,2020-02-11,2,11,2020,33.0,0.0,Liechtenstein,Europe
28456,2020-02-11,2,11,2020,1569.0,20.0,Sweden,Europe
19884,2020-02-11,2,11,2020,218.0,0.0,Malta,Europe
26572,2020-02-11,2,11,2020,1177.0,25.0,Slovenia,Europe
23722,2020-02-11,2,11,2020,2813.0,48.0,Portugal,Europe
2660,2020-02-11,2,11,2020,2427.0,19.0,Bulgaria,Europe
11316,2020-02-11,2,11,2020,1151.0,0.0,Greece,Europe
13090,2020-02-11,2,11,2020,26.0,0.0,Iceland,Europe
720,2020-02-11,2,11,2020,5190.0,41.0,Austria,Europe
15021,2020-02-11,2,11,2020,22253.0,233.0,Italy,Europe
8261,2020-02-12,2,12,2020,495.0,7.0,Finland,Europe
21784,2020-02-12,2,12,2020,420.0,17.0,Norway,Europe
14023,2020-02-12,2,12,2020,268.0,5.0,Ireland,Europe
2630,2020-02-12,2,12,2020,3138.0,153.0,Bulgaria,Europe
23692,2020-02-12,2,12,2020,4054.0,74.0,Portugal,Europe
9289,2020-02-12,2,12,2020,14064.0,309.0,France,Europe
6321,2020-02-12,2,12,2020,1586.0,6.0,Denmark,Europe
690,2020-02-12,2,12,2020,3567.0,137.0,Austria,Europe
25579,2020-02-12,2,12,2020,1982.0,32.0,Slovakia,Europe
19854,2020-02-12,2,12,2020,126.0,5.0,Malta,Europe
1662,2020-02-12,2,12,2020,2598.0,117.0,Belgium,Europe
5359,2020-02-12,2,12,2020,4573.0,116.0,Czechia,Europe
26542,2020-02-12,2,12,2020,1776.0,57.0,Slovenia,Europe
13060,2020-02-12,2,12,2020,15.0,0.0,Iceland,Europe
15966,2020-02-12,2,12,2020,690.0,14.0,Latvia,Europe
27410,2020-02-12,2,12,2020,7880.0,223.0,Spain,Europe
18879,2020-02-12,2,12,2020,624.0,7.0,Luxembourg,Europe
4398,2020-02-12,2,12,2020,292.0,5.0,Cyprus,Europe
3592,2020-02-12,2,12,2020,3539.0,55.0,Croatia,Europe
24633,2020-02-12,2,12,2020,4916.0,135.0,Romania,Europe
7293,2020-02-12,2,12,2020,450.0,0.0,Estonia,Europe
14991,2020-02-12,2,12,2020,20709.0,684.0,Italy,Europe
12260,2020-02-12,2,12,2020,4136.0,165.0,Hungary,Europe
22765,2020-02-12,2,12,2020,13823.0,609.0,Poland,Europe
28426,2020-02-12,2,12,2020,6547.0,71.0,Sweden,Europe
10295,2020-02-12,2,12,2020,23201.0,740.0,Germany,Europe
11286,2020-02-12,2,12,2020,2185.0,0.0,Greece,Europe
20814,2020-02-12,2,12,2020,4908.0,66.0,Netherlands,Europe
17883,2020-02-12,2,12,2020,2621.0,19.0,Lithuania,Europe
28719,2020-02-13,13,2,2020,0.0,0.0,Sweden,Europe
5652,2020-02-13,13,2,2020,0.0,0.0,Czechia,Europe
18176,2020-02-13,13,2,2020,0.0,0.0,Lithuania,Europe
8554,2020-02-13,13,2,2020,0.0,0.0,Finland,Europe
27703,2020-02-13,13,2,2020,24.0,1.0,Spain,Europe
9582,2020-02-13,13,2,2020,0.0,0.0,France,Europe
8553,2020-02-14,14,2,2020,0.0,0.0,Finland,Europe
5651,2020-02-14,14,2,2020,0.0,0.0,Czechia,Europe
18175,2020-02-14,14,2,2020,0.0,0.0,Lithuania,Europe
27702,2020-02-14,14,2,2020,18.0,0.0,Spain,Europe
28718,2020-02-14,14,2,2020,0.0,0.0,Sweden,Europe
9581,2020-02-14,14,2,2020,0.0,0.0,France,Europe
9580,2020-02-15,15,2,2020,1.0,0.0,France,Europe
27701,2020-02-15,15,2,2020,35.0,0.0,Spain,Europe
8552,2020-02-15,15,2,2020,0.0,0.0,Finland,Europe
10581,2020-02-15,15,2,2020,1.0,0.0,Germany,Europe
28717,2020-02-15,15,2,2020,0.0,0.0,Sweden,Europe
18174,2020-02-15,15,2,2020,0.0,0.0,Lithuania,Europe
5650,2020-02-15,15,2,2020,0.0,0.0,Czechia,Europe
18173,2020-02-16,16,2,2020,0.0,0.0,Lithuania,Europe
8551,2020-02-16,16,2,2020,0.0,0.0,Finland,Europe
5649,2020-02-16,16,2,2020,0.0,0.0,Czechia,Europe
27700,2020-02-16,16,2,2020,21.0,0.0,Spain,Europe
9579,2020-02-16,16,2,2020,0.0,0.0,France,Europe
28716,2020-02-16,16,2,2020,0.0,0.0,Sweden,Europe
27699,2020-02-17,17,2,2020,27.0,0.0,Spain,Europe
5648,2020-02-17,17,2,2020,0.0,0.0,Czechia,Europe
18172,2020-02-17,17,2,2020,0.0,0.0,Lithuania,Europe
28715,2020-02-17,17,2,2020,0.0,0.0,Sweden,Europe
10580,2020-02-17,17,2,2020,2.0,0.0,Germany,Europe
8550,2020-02-17,17,2,2020,0.0,0.0,Finland,Europe
9578,2020-02-17,17,2,2020,0.0,0.0,France,Europe
27698,2020-02-18,18,2,2020,27.0,0.0,Spain,Europe
5647,2020-02-18,18,2,2020,0.0,0.0,Czechia,Europe
10579,2020-02-18,18,2,2020,1.0,0.0,Germany,Europe
28714,2020-02-18,18,2,2020,0.0,0.0,Sweden,Europe
9577,2020-02-18,18,2,2020,0.0,0.0,France,Europe
22072,2020-02-18,18,2,2020,1.0,,Norway,Europe
8549,2020-02-18,18,2,2020,0.0,0.0,Finland,Europe
18171,2020-02-18,18,2,2020,0.0,0.0,Lithuania,Europe
22071,2020-02-19,19,2,2020,0.0,,Norway,Europe
27697,2020-02-19,19,2,2020,18.0,0.0,Spain,Europe
18170,2020-02-19,19,2,2020,0.0,0.0,Lithuania,Europe
8548,2020-02-19,19,2,2020,0.0,0.0,Finland,Europe
5646,2020-02-19,19,2,2020,0.0,0.0,Czechia,Europe
9576,2020-02-19,19,2,2020,0.0,0.0,France,Europe
28713,2020-02-19,19,2,2020,0.0,0.0,Sweden,Europe
5645,2020-02-20,20,2,2020,0.0,0.0,Czechia,Europe
10578,2020-02-20,20,2,2020,2.0,1.0,Germany,Europe
8547,2020-02-20,20,2,2020,0.0,0.0,Finland,Europe
27696,2020-02-20,20,2,2020,53.0,0.0,Spain,Europe
28712,2020-02-20,20,2,2020,0.0,0.0,Sweden,Europe
22070,2020-02-20,20,2,2020,0.0,,Norway,Europe
9575,2020-02-20,20,2,2020,0.0,0.0,France,Europe
18169,2020-02-20,20,2,2020,0.0,0.0,Lithuania,Europe
27695,2020-02-21,21,2,2020,59.0,0.0,Spain,Europe
5644,2020-02-21,21,2,2020,0.0,0.0,Czechia,Europe
9574,2020-02-21,21,2,2020,0.0,0.0,France,Europe
8546,2020-02-21,21,2,2020,0.0,0.0,Finland,Europe
22069,2020-02-21,21,2,2020,1.0,,Norway,Europe
28711,2020-02-21,21,2,2020,0.0,0.0,Sweden,Europe
18168,2020-02-21,21,2,2020,0.0,0.0,Lithuania,Europe
18167,2020-02-22,22,2,2020,0.0,0.0,Lithuania,Europe
27694,2020-02-22,22,2,2020,58.0,0.0,Spain,Europe
8545,2020-02-22,22,2,2020,1.0,0.0,Finland,Europe
9573,2020-02-22,22,2,2020,0.0,0.0,France,Europe
5643,2020-02-22,22,2,2020,0.0,0.0,Czechia,Europe
28710,2020-02-22,22,2,2020,0.0,0.0,Sweden,Europe
22068,2020-02-22,22,2,2020,0.0,,Norway,Europe
18166,2020-02-23,23,2,2020,0.0,0.0,Lithuania,Europe
9572,2020-02-23,23,2,2020,0.0,0.0,France,Europe
28709,2020-02-23,23,2,2020,0.0,0.0,Sweden,Europe
5642,2020-02-23,23,2,2020,0.0,0.0,Czechia,Europe
8544,2020-02-23,23,2,2020,0.0,0.0,Finland,Europe
27693,2020-02-23,23,2,2020,73.0,0.0,Spain,Europe
22067,2020-02-23,23,2,2020,0.0,,Norway,Europe
22066,2020-02-24,24,2,2020,0.0,,Norway,Europe
28708,2020-02-24,24,2,2020,0.0,0.0,Sweden,Europe
9571,2020-02-24,24,2,2020,0.0,0.0,France,Europe
10577,2020-02-24,24,2,2020,1.0,0.0,Germany,Europe
19161,2020-02-24,24,2,2020,0.0,0.0,Luxembourg,Europe
18165,2020-02-24,24,2,2020,0.0,0.0,Lithuania,Europe
8543,2020-02-24,24,2,2020,0.0,0.0,Finland,Europe
15273,2020-02-24,24,2,2020,229.0,7.0,Italy,Europe
5641,2020-02-24,24,2,2020,0.0,0.0,Czechia,Europe
27692,2020-02-24,24,2,2020,106.0,0.0,Spain,Europe
27691,2020-02-25,25,2,2020,128.0,0.0,Spain,Europe
10576,2020-02-25,25,2,2020,3.0,0.0,Germany,Europe
5640,2020-02-25,25,2,2020,0.0,0.0,Czechia,Europe
18164,2020-02-25,25,2,2020,0.0,0.0,Lithuania,Europe
15272,2020-02-25,25,2,2020,93.0,3.0,Italy,Europe
22065,2020-02-25,25,2,2020,0.0,,Norway,Europe
8542,2020-02-25,25,2,2020,1.0,0.0,Finland,Europe
28707,2020-02-25,25,2,2020,0.0,0.0,Sweden,Europe
19160,2020-02-25,25,2,2020,0.0,0.0,Luxembourg,Europe
9570,2020-02-25,25,2,2020,2.0,0.0,France,Europe
27690,2020-02-26,26,2,2020,146.0,0.0,Spain,Europe
6600,2020-02-26,26,2,2020,1.0,0.0,Denmark,Europe
22064,2020-02-26,26,2,2020,3.0,,Norway,Europe
3872,2020-02-26,26,2,2020,2.0,0.0,Croatia,Europe
970,2020-02-26,26,2,2020,1.0,0.0,Austria,Europe
23972,2020-02-26,26,2,2020,0.0,0.0,Portugal,Europe
5639,2020-02-26,26,2,2020,0.0,0.0,Czechia,Europe
9569,2020-02-26,26,2,2020,3.0,0.0,France,Europe
28706,2020-02-26,26,2,2020,1.0,0.0,Sweden,Europe
19159,2020-02-26,26,2,2020,0.0,0.0,Luxembourg,Europe
8541,2020-02-26,26,2,2020,0.0,0.0,Finland,Europe
11566,2020-02-26,26,2,2020,1.0,0.0,Greece,Europe
7573,2020-02-26,26,2,2020,1.0,0.0,Estonia,Europe
18163,2020-02-26,26,2,2020,0.0,0.0,Lithuania,Europe
15271,2020-02-26,26,2,2020,78.0,2.0,Italy,Europe
10575,2020-02-26,26,2,2020,8.0,0.0,Germany,Europe
28705,2020-02-27,27,2,2020,1.0,0.0,Sweden,Europe
969,2020-02-27,27,2,2020,2.0,0.0,Austria,Europe
8540,2020-02-27,27,2,2020,1.0,0.0,Finland,Europe
6599,2020-02-27,27,2,2020,1.0,0.0,Denmark,Europe
18162,2020-02-27,27,2,2020,0.0,0.0,Lithuania,Europe
15270,2020-02-27,27,2,2020,250.0,5.0,Italy,Europe
22063,2020-02-27,27,2,2020,2.0,,Norway,Europe
11565,2020-02-27,27,2,2020,2.0,0.0,Greece,Europe
27689,2020-02-27,27,2,2020,179.0,0.0,Spain,Europe
23971,2020-02-27,27,2,2020,0.0,0.0,Portugal,Europe
9568,2020-02-27,27,2,2020,18.0,0.0,France,Europe
10574,2020-02-27,27,2,2020,24.0,0.0,Germany,Europe
7572,2020-02-27,27,2,2020,0.0,0.0,Estonia,Europe
19158,2020-02-27,27,2,2020,0.0,0.0,Luxembourg,Europe
5638,2020-02-27,27,2,2020,0.0,0.0,Czechia,Europe
3871,2020-02-27,27,2,2020,1.0,0.0,Croatia,Europe
28704,2020-02-28,28,2,2020,8.0,0.0,Sweden,Europe
18161,2020-02-28,28,2,2020,1.0,0.0,Lithuania,Europe
21092,2020-02-28,28,2,2020,1.0,0.0,Netherlands,Europe
27688,2020-02-28,28,2,2020,317.0,0.0,Spain,Europe
23970,2020-02-28,28,2,2020,0.0,0.0,Portugal,Europe
968,2020-02-28,28,2,2020,4.0,0.0,Austria,Europe
9567,2020-02-28,28,2,2020,15.0,0.0,France,Europe
15269,2020-02-28,28,2,2020,238.0,4.0,Italy,Europe
8539,2020-02-28,28,2,2020,3.0,0.0,Finland,Europe
19157,2020-02-28,28,2,2020,0.0,0.0,Luxembourg,Europe
3870,2020-02-28,28,2,2020,0.0,0.0,Croatia,Europe
22062,2020-02-28,28,2,2020,9.0,,Norway,Europe
5637,2020-02-28,28,2,2020,0.0,0.0,Czechia,Europe
11564,2020-02-28,28,2,2020,1.0,0.0,Greece,Europe
6598,2020-02-28,28,2,2020,1.0,0.0,Denmark,Europe
10573,2020-02-28,28,2,2020,46.0,0.0,Germany,Europe
7571,2020-02-28,28,2,2020,0.0,0.0,Estonia,Europe
21091,2020-02-29,29,2,2020,1.0,0.0,Netherlands,Europe
22061,2020-02-29,29,2,2020,6.0,,Norway,Europe
18160,2020-02-29,29,2,2020,0.0,0.0,Lithuania,Europe
967,2020-02-29,29,2,2020,1.0,0.0,Austria,Europe
14299,2020-02-29,29,2,2020,1.0,0.0,Ireland,Europe
3869,2020-02-29,29,2,2020,2.0,0.0,Croatia,Europe
9566,2020-02-29,29,2,2020,50.0,0.0,France,Europe
19156,2020-02-29,29,2,2020,1.0,0.0,Luxembourg,Europe
8538,2020-02-29,29,2,2020,1.0,0.0,Finland,Europe
10572,2020-02-29,29,2,2020,23.0,0.0,Germany,Europe
7570,2020-02-29,29,2,2020,0.0,0.0,Estonia,Europe
15268,2020-02-29,29,2,2020,240.0,8.0,Italy,Europe
27687,2020-02-29,29,2,2020,247.0,0.0,Spain,Europe
5636,2020-02-29,29,2,2020,0.0,0.0,Czechia,Europe
13337,2020-02-29,29,2,2020,1.0,,Iceland,Europe
28703,2020-02-29,29,2,2020,3.0,0.0,Sweden,Europe
11563,2020-02-29,29,2,2020,1.0,0.0,Greece,Europe
23969,2020-02-29,29,2,2020,0.0,0.0,Portugal,Europe
16243,2020-02-29,29,2,2020,0.0,0.0,Latvia,Europe
